time	V(v1)	V(v2)	V(vo)
3.629242754778510e-03	-7.252658e-02	0.000000e+00	1.946729e+00
3.642496102992796e-03	-7.793913e-02	0.000000e+00	2.111039e+00
3.655749451207081e-03	-8.287264e-02	0.000000e+00	2.262538e+00
3.669002799421367e-03	-8.732710e-02	0.000000e+00	2.401226e+00
3.679465969064224e-03	-9.036082e-02	0.000000e+00	2.497351e+00
3.689929138707080e-03	-9.298111e-02	0.000000e+00	2.581908e+00
3.700392308349937e-03	-9.518799e-02	0.000000e+00	2.654900e+00
3.710855477992794e-03	-9.698145e-02	0.000000e+00	2.716325e+00
3.721318647635651e-03	-9.836149e-02	0.000000e+00	2.766183e+00
3.731781817278508e-03	-9.932811e-02	0.000000e+00	2.804474e+00
3.742244986921365e-03	-9.988131e-02	0.000000e+00	2.831199e+00
3.750615522635651e-03	-9.999521e-02	0.000000e+00	2.843224e+00
3.758986058349936e-03	-9.983591e-02	0.000000e+00	2.847414e+00
3.767356594064222e-03	-9.940342e-02	0.000000e+00	2.843770e+00
3.775727129778507e-03	-9.869773e-02	0.000000e+00	2.832290e+00
3.784097665492793e-03	-9.771884e-02	0.000000e+00	2.812976e+00
3.792468201207078e-03	-9.646676e-02	0.000000e+00	2.785827e+00
3.800838736921364e-03	-9.494148e-02	0.000000e+00	2.750844e+00
3.813394540492792e-03	-9.210654e-02	0.000000e+00	2.682609e+00
3.825950344064221e-03	-8.876010e-02	0.000000e+00	2.599248e+00
3.838506147635649e-03	-8.490217e-02	0.000000e+00	2.500758e+00
3.851061951207077e-03	-8.053275e-02	0.000000e+00	2.387141e+00
3.863617754778505e-03	-7.565183e-02	0.000000e+00	2.258396e+00
3.876173558349934e-03	-7.025942e-02	0.000000e+00	2.114523e+00
3.888729361921362e-03	-6.435551e-02	0.000000e+00	1.955523e+00
3.899192531564219e-03	-5.912606e-02	0.000000e+00	1.813535e+00
3.909655701207076e-03	-5.370222e-02	0.000000e+00	1.665379e+00
3.920118870849933e-03	-4.808400e-02	0.000000e+00	1.511057e+00
3.930582040492790e-03	-4.227139e-02	0.000000e+00	1.350567e+00
3.941045210135647e-03	-3.626440e-02	0.000000e+00	1.183910e+00
3.951508379778504e-03	-3.006303e-02	0.000000e+00	1.011086e+00
3.961971549421361e-03	-2.366727e-02	0.000000e+00	8.320942e-01
3.967551906564218e-03	-2.023612e-02	0.000000e+00	7.357522e-01
3.973132263707075e-03	-1.679074e-02	0.000000e+00	6.388028e-01
3.978712620849932e-03	-1.333112e-02	0.000000e+00	5.412458e-01
3.984292977992789e-03	-9.857266e-03	0.000000e+00	4.430814e-01
3.989873335135645e-03	-6.369176e-03	0.000000e+00	3.443094e-01
3.995453692278503e-03	-2.866852e-03	0.000000e+00	2.449299e-01
4.001034049421360e-03	6.497079e-04	0.000000e+00	1.449430e-01
4.015682486921360e-03	9.837660e-03	0.000000e+00	-1.172743e-01
4.022657933349931e-03	1.420881e-02	0.000000e+00	-2.425247e-01
4.029633379778502e-03	1.853218e-02	0.000000e+00	-3.667239e-01
4.036608826207074e-03	2.280778e-02	0.000000e+00	-4.898721e-01
4.043584272635644e-03	2.703560e-02	0.000000e+00	-6.119691e-01
4.050559719064216e-03	3.121564e-02	0.000000e+00	-7.330151e-01
4.057535165492787e-03	3.534791e-02	0.000000e+00	-8.530099e-01
4.064510611921359e-03	3.943240e-02	0.000000e+00	-9.719536e-01
4.076368870849930e-03	4.624672e-02	0.000000e+00	-1.171234e+00
4.088227129778501e-03	5.272022e-02	0.000000e+00	-1.361536e+00
4.100085388707072e-03	5.885291e-02	0.000000e+00	-1.542862e+00
4.111943647635643e-03	6.464477e-02	0.000000e+00	-1.715210e+00
4.123801906564214e-03	7.009580e-02	0.000000e+00	-1.878581e+00
4.135660165492785e-03	7.520602e-02	0.000000e+00	-2.032974e+00
4.147518424421357e-03	7.997542e-02	0.000000e+00	-2.178390e+00
4.159376683349928e-03	8.426396e-02	0.000000e+00	-2.310723e+00
4.171234942278499e-03	8.804094e-02	0.000000e+00	-2.428842e+00
4.183093201207071e-03	9.130635e-02	0.000000e+00	-2.532749e+00
4.194951460135641e-03	9.406020e-02	0.000000e+00	-2.622442e+00
4.206809719064212e-03	9.630248e-02	0.000000e+00	-2.697921e+00
4.218667977992784e-03	9.803321e-02	0.000000e+00	-2.759187e+00
4.230526236921355e-03	9.925237e-02	0.000000e+00	-2.806240e+00
4.239594317278498e-03	9.978397e-02	0.000000e+00	-2.830854e+00
4.248662397635640e-03	9.999314e-02	0.000000e+00	-2.846252e+00
4.257730477992783e-03	9.987986e-02	0.000000e+00	-2.852435e+00
4.266798558349926e-03	9.944413e-02	0.000000e+00	-2.849402e+00
4.275866638707069e-03	9.868596e-02	0.000000e+00	-2.837154e+00
4.284934719064211e-03	9.760534e-02	0.000000e+00	-2.815690e+00
4.294002799421354e-03	9.620228e-02	0.000000e+00	-2.785010e+00
4.305861058349925e-03	9.385375e-02	0.000000e+00	-2.730097e+00
4.317719317278496e-03	9.103138e-02	0.000000e+00	-2.661234e+00
4.329577576207068e-03	8.773515e-02	0.000000e+00	-2.578421e+00
4.341435835135638e-03	8.396508e-02	0.000000e+00	-2.481658e+00
4.353294094064209e-03	7.972116e-02	0.000000e+00	-2.370945e+00
4.365152352992781e-03	7.500339e-02	0.000000e+00	-2.246282e+00
4.377010611921352e-03	6.981177e-02	0.000000e+00	-2.107669e+00
4.388171326207066e-03	6.455069e-02	0.000000e+00	-1.965884e+00
4.399332040492780e-03	5.904357e-02	0.000000e+00	-1.816398e+00
4.410492754778494e-03	5.329040e-02	0.000000e+00	-1.659210e+00
4.421653469064208e-03	4.729118e-02	0.000000e+00	-1.494320e+00
4.432814183349922e-03	4.104593e-02	0.000000e+00	-1.321729e+00
4.443974897635636e-03	3.455462e-02	0.000000e+00	-1.141437e+00
4.455135611921350e-03	2.781728e-02	0.000000e+00	-9.534422e-01
4.461413513707065e-03	2.399266e-02	0.000000e+00	-8.463261e-01
4.467691415492778e-03	2.014578e-02	0.000000e+00	-7.383213e-01
4.473969317278493e-03	1.627664e-02	0.000000e+00	-6.294278e-01
4.480247219064207e-03	1.238524e-02	0.000000e+00	-5.196458e-01
4.486525120849921e-03	8.471581e-03	0.000000e+00	-4.089751e-01
4.492803022635635e-03	4.535656e-03	0.000000e+00	-2.974158e-01
4.499080924421349e-03	5.774690e-04	0.000000e+00	-1.849679e-01
4.513729361921349e-03	-8.615717e-03	0.000000e+00	7.721099e-02
4.520007263707063e-03	-1.255285e-02	0.000000e+00	1.899283e-01
4.526285165492777e-03	-1.645543e-02	0.000000e+00	3.019141e-01
4.532563067278492e-03	-2.032347e-02	0.000000e+00	4.131684e-01
4.538840969064205e-03	-2.415696e-02	0.000000e+00	5.236912e-01
4.545118870849920e-03	-2.795590e-02	0.000000e+00	6.334825e-01
4.551396772635634e-03	-3.172029e-02	0.000000e+00	7.425423e-01
4.557674674421348e-03	-3.545013e-02	0.000000e+00	8.508707e-01
4.569532933349919e-03	-4.239777e-02	0.000000e+00	1.053453e+00
4.581391192278491e-03	-4.902351e-02	0.000000e+00	1.247620e+00
4.593249451207062e-03	-5.532738e-02	0.000000e+00	1.433373e+00
4.605107710135632e-03	-6.130935e-02	0.000000e+00	1.610711e+00
4.616965969064204e-03	-6.696944e-02	0.000000e+00	1.779633e+00
4.628824227992775e-03	-7.230764e-02	0.000000e+00	1.940141e+00
4.640682486921346e-03	-7.732396e-02	0.000000e+00	2.092234e+00
4.652540745849918e-03	-8.187536e-02	0.000000e+00	2.231731e+00
4.664399004778489e-03	-8.592452e-02	0.000000e+00	2.357316e+00
4.676257263707060e-03	-8.947144e-02	0.000000e+00	2.468989e+00
4.688115522635631e-03	-9.251613e-02	0.000000e+00	2.566751e+00
4.699973781564202e-03	-9.505858e-02	0.000000e+00	2.650601e+00
4.711832040492773e-03	-9.709879e-02	0.000000e+00	2.720538e+00
4.723690299421344e-03	-9.863676e-02	0.000000e+00	2.776564e+00
4.732758379778487e-03	-9.941339e-02	0.000000e+00	2.808103e+00
4.741826460135629e-03	-9.986680e-02	0.000000e+00	2.830427e+00
4.750894540492772e-03	-9.999700e-02	0.000000e+00	2.843537e+00
4.759962620849915e-03	-9.980399e-02	0.000000e+00	2.847432e+00
4.769030701207058e-03	-9.928775e-02	0.000000e+00	2.842113e+00
4.778098781564200e-03	-9.844831e-02	0.000000e+00	2.827579e+00
4.787166861921343e-03	-9.728564e-02	0.000000e+00	2.803830e+00
4.798327576207058e-03	-9.538797e-02	0.000000e+00	2.761183e+00
4.809488290492771e-03	-9.305638e-02	0.000000e+00	2.705817e+00
4.820649004778486e-03	-9.029088e-02	0.000000e+00	2.637731e+00
4.831809719064199e-03	-8.709146e-02	0.000000e+00	2.556925e+00
4.842970433349914e-03	-8.345812e-02	0.000000e+00	2.463401e+00
4.854131147635627e-03	-7.939087e-02	0.000000e+00	2.357157e+00
4.865291861921341e-03	-7.488970e-02	0.000000e+00	2.238193e+00
4.870174674421341e-03	-7.281642e-02	0.000000e+00	2.182973e+00
4.875057486921341e-03	-7.067981e-02	0.000000e+00	2.125836e+00
4.879940299421341e-03	-6.847987e-02	0.000000e+00	2.066783e+00
4.884823111921341e-03	-6.621660e-02	0.000000e+00	2.005812e+00
4.889705924421341e-03	-6.389001e-02	0.000000e+00	1.942923e+00
4.894588736921341e-03	-6.150008e-02	0.000000e+00	1.878118e+00
4.899471549421341e-03	-5.904682e-02	0.000000e+00	1.811396e+00
4.904354361921341e-03	-5.654339e-02	0.000000e+00	1.743112e+00
4.914119986921340e-03	-5.132658e-02	0.000000e+00	1.600221e+00
4.923885611921340e-03	-4.596856e-02	0.000000e+00	1.452735e+00
4.933651236921340e-03	-4.046936e-02	0.000000e+00	1.300656e+00
4.943416861921340e-03	-3.482896e-02	0.000000e+00	1.143984e+00
4.953182486921340e-03	-2.904737e-02	0.000000e+00	9.827178e-01
4.962948111921339e-03	-2.312458e-02	0.000000e+00	8.168581e-01
4.972713736921339e-03	-1.706060e-02	0.000000e+00	6.464048e-01
4.992244986921339e-03	-4.870690e-03	0.000000e+00	3.018155e-01
4.997127799421339e-03	-1.804559e-03	0.000000e+00	2.147668e-01
5.000000000000000e-03	-1.224647e-16	0.000000e+00	1.634687e-01
